netuid,uid,hotkey(ss58),coldkey(ss58),block_number,timestamp,trust,stake,validator_trust,incentive,dividends,emission,active,validator_permit,daily_reward,registered_at_block,is_immunity_period,rank
45,35,5EWapfNtTXvDf2Ea7M1M7ie7nNo3YKQaY2ZqY6p4EU8GdZaz,5EZkuun7vVATqVSAKrS6UxoWcKdjaYistyZvVFQ4VZuigLRR,4334147,2024 11 24 07 33,0.73238727397573815518,376590472,0,0.00509651331349660487,0,11972338,False,False,239446760,4251114,False,202
45,116,5F9Hw9mTa7X2nDQ9i32nLw3Z6LFAvasbg4mPU7ieSzK2GWzc,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.84713511863889524681,209005071,0,0.00502021820401312276,0,11798494,False,False,235969880,4322264,False,221
45,215,5HhBf6f8i6tsBJch2fyF4zHR84GT9k2oynoC5SuNKpjDJ9cU,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.91174181734950789654,55799449,0,0.00502021820401312276,0,11796591,False,False,235931820,4327172,False,240
45,190,5CSe6WGxq99R2c5JQwnmhBLrXH6sUBBgxZW9X1v1HaHEjHP9,5Ebi68mgnDEy8u9hSV1DnmK7iS4NN7ubChhWXzHFMrPrXCYB,4334147,2024 11 24 07 33,0.8922865644312199588,576657581,0,0.00502021820401312276,0,11790612,False,False,235812240,4292875,False,71
45,204,5CMBCzohFDKo3W8XdwDWiNHdcMgBBhAdEHpGjfQ2baYmCUEP,5DvWKjhcjSJx46ZM2V83UBtYe6YVxs5VnBkaJhTHU8Vg3GBf,4334147,2024 11 24 07 33,0.82923628595407034409,373500798,0,0.00497444113832303349,0,11689585,False,False,233791700,3973196,False,207
45,133,5Ei5xqDdNrDxE33PAnxt5suSUEWNDxbpTt811HfLD81L3jkX,5Hba1E1nYcWdm28KtD5KZAbbe6bZCbBZmR1dP66qXzoTKkEg,4334147,2024 11 24 07 33,0.95730525673304341192,377918643,0,0.00491340505073624781,0,11531921,False,False,230638420,4295511,False,200
45,78,5FBn95ma9ZVP9aweyTqyfgTEnfSpM9REGK7ENNzBWn6fenc8,5Dm3FqkmHAHnwaWnG4WaJDQqQfuY177CrzyzzmckQdGHUZPM,4334147,2024 11 24 07 33,0.82619974059662775616,576521133,0,0.00488288700694285496,0,11482057,False,False,229641140,4306918,False,72
45,165,5GBq2j3gnwB7QTiQrmyTvftowKhYq3VAhcowxTS665eMYa2w,5CqnYXq7fC4q6T2niZY77YDzUrXFQtppKkh7zb73cydSMn7p,4334147,2024 11 24 07 33,0.89666590371557183185,391523366,0,0.00488288700694285496,0,11475374,False,False,229507480,4244718,False,169
45,223,5HEF7gpsGHsjZ8ydw7mWWUZuUmnvnEJCxxfvPFGn5Cg5C6dk,5Dbsp4ZsyovqGr1hn7HVKAzcHMSHbi2awh3RtJXQhpbtJ28y,4334147,2024 11 24 07 33,0.81312275883115892271,552427668,0,0.00486762798504615854,0,11454385,False,False,229087700,4212953,False,150
45,77,5C5zuHMMkiDoV5Ra4xZk31xpgZSAN4Nhd42zgijpXXK6UXLB,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4334147,2024 11 24 07 33,0.88767833981841763943,378480537,0,0.00485236896314946212,0,11408842,False,False,228176840,4271343,False,199
45,151,5CAimqbtpHa7Au2J5HFs3b5FPXFrYbtw2YwqcLHdj8Tjd55V,5GE8PDRPNeBi6v5hDsa6uV8AXHYgMAP5kNowSNdsBwZXe9MD,4334147,2024 11 24 07 33,0.84417486839093614099,590311217,0,0.00485236896314946212,0,11393797,False,True,227875940,4200715,False,39
45,49,5HmdoysPqH9KqpWsEztBnJAZBzDQFoJkiFsxUQ1HAuK192nn,5EoDnoqcdbQ5G3t2UWFwpfP2FEhNsAGVUrb44DmsU3tNQoiA,4334147,2024 11 24 07 33,0.92570382238498512245,578153109,0,0.0048371099412527657,0,11374755,False,False,227495100,4295035,False,62
45,23,5HgabdrSszCcUPqGNQPffAv6dfPg5eJAYh8b249zQMYRjsu3,5C8V6YKbyJ9E266DhxYvmcvLrwKGJhUjmUQiUyuWNuUmdXhr,4334147,2024 11 24 07 33,0.86726176852063782712,393099444,0,0.0048371099412527657,0,11361949,False,False,227238980,4207915,False,168
45,122,5CXzUgWtqAzG9VprS537YJJv3wQwvJqKm6RmDMtQYLcKsFeA,5DCvS6n648ZBhw8kM6RwRoqJcvKHWj6F8LbXh13zHRA8UouB,4334147,2024 11 24 07 33,0.79136339360646982528,538425820,0,0.00482185091935606928,0,11345386,False,False,226907720,4225554,False,160
45,74,5C86LoNST8MfiBysTahvrcKNxhDD23nNy1hZK2Yev32NGbQ8,5EsmUTXwVV8TR5qd3hCwbYXWxXLQ3zv4vjHUUNhayCxDXdSU,4334147,2024 11 24 07 33,0.76925307087815671015,560926999,0,0.00480659189745937285,0,11299692,False,False,225993840,4303676,False,123
45,100,5E4W59ixyZMkCjZmrRvVxxjHx1bEAzdpakREmgqFZJXGwFuJ,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4334147,2024 11 24 07 33,0.74973678187228198672,396057446,0,0.00479133287556267643,0,11256849,False,False,225136980,4278731,False,166
45,79,5EqYNhBH3PomRKrzgkGqtjd2mZtZwgF4j8shvFHXycV7RFnE,5HYsKEbgKNBPe695rBTxTrJmQxd6vjWYFX5WJhYipkT8cT4X,4334147,2024 11 24 07 33,0.9075761043717097734,804904404,0,0.00477607385366598001,0,11243286,False,True,224865720,4302395,False,21
45,201,5G9rgy8FFVXw3d8fBxiALVU6DUYwzu1TcoVo97PcuFWuZB34,5He3j6JMc3ozRL5AM9V9TqPz8pZ5bMiJhgCxm8AQ6nPCFRug,4334147,2024 11 24 07 33,0.83056382085908293278,596862666,0,0.00477607385366598001,0,11227625,False,True,224552500,4303673,False,34
45,168,5H13QfzvVr63uzVrfMQGyxBjcfzf37QwpsGPs9CuYGJP4tyt,5Dtay4jkPFpTuQtwAf4kqU7XVVHWNB25Qe219Dzoe45PNRfF,4334147,2024 11 24 07 33,0.81663233386739909972,558265563,0,0.00477607385366598001,0,11227405,False,False,224548100,4159316,False,130
45,46,5CXCS8JyqnErNQHAKmRN1go3ZxEFNgt26FBjLZMnw3y6roWz,5Hba1E1nYcWdm28KtD5KZAbbe6bZCbBZmR1dP66qXzoTKkEg,4334147,2024 11 24 07 33,0.86738384069581139849,388466434,0,0.00476081483176928359,0,11198360,False,False,223967200,4250145,False,171
45,102,5DUkefby4Cit9b72hwAmv3sMEGK27oqjQZhih8BF1bDcxiHw,5EBy9okGqYzyKRRrfhQ5X2RRTYARdF2pp6M2inNaSDLBMF92,4334147,2024 11 24 07 33,0.75652704661631189441,379247147,0,0.00474555580987258717,0,11149438,False,False,222988760,4301155,False,198
45,90,5DWnFGSKXrbW67B1PqoJEDUVx5b4BcoY9BjTvPxUfuExrAjm,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4334147,2024 11 24 07 33,0.83949034866865033951,387595570,0,0.00471503776607919432,0,11070804,False,False,221416080,4181785,False,172
45,62,5GbD6fTmsGY1ektUef8oPMSvoVsXfto8JYhFymnbQhPKkWgz,5ED3jAsgo2BX25KVnC1WpFrJ4zBR1uEooKGbJLZA5i5sTVyK,4334147,2024 11 24 07 33,0.81133745326924544137,577112393,0,0.00466926070038910506,0,10970092,False,False,219401840,4251475,False,66
45,160,5F9wawtPEBMwDihcEVESQgsHLBYp9CeodPyBRE6C3y4thhWw,5DoH5bop5JDds2kSySH573DVAM3bDdwJRV6NuXx6xm9dwVNR,4334147,2024 11 24 07 33,0.84594491493095292592,552956844,0,0.00466926070038910506,0,10967974,False,False,219359480,4219797,False,149
45,242,5DCdtsFyRcW3g5RBARveQSpSkwwDq12VH5wPRH6VD2XZXQiT,5CJasvqdMrzxQZk2hNzZ6thfhY5qjoF1HbJiwoDU9goVLCym,4334147,2024 11 24 07 33,0.90777447165636682689,144657363,0,0.00465400167849240864,0,10928353,False,False,218567060,4326467,False,236
45,134,5FTk7fzui7qCAFe3NM8kVNCPZGS7xH7h2dip5mGK1nsyHGzX,5EtXDSf2Cco62Aj1kTW6Hi2x8BXwQzQMVowiDcHZduSZAuSs,4334147,2024 11 24 07 33,0.97634851606012054627,566001221,0,0.00463874265659571221,0,10912229,False,False,218244580,4292517,False,107
45,65,5FeqdRETNHx6t1JNEgifUR2zkKjP81GiFf7uU6TwShdmDskE,5Cr66VmePd37oLBRVcRD7Nzh6M7jiBe8NoVYjSWrpZ9cj63P,4334147,2024 11 24 07 33,0.73849088273441672389,574387165,0,0.00463874265659571221,0,10910717,False,False,218214340,4289995,False,77
45,80,5DFU5ACinH4dTLLYiwPNWhgUt1e4Tq2x94CivE1CE3RqNsSR,5CSNEpJKJcC3sJcuz2GQSH1xdutT1M5qsfnhW6RxXFoN7eTP,4334147,2024 11 24 07 33,0.84431219958800640879,567798167,0,0.00463874265659571221,0,10900477,False,False,218009540,4203595,False,99
45,24,5Cr5YoQtQ4dQNcpiSFTSS7t9xN3dpR9TG2F9P3W2Z6VEmoB1,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4334147,2024 11 24 07 33,0.94631876096742198825,283257163,0,0.00462348363469901579,0,10865647,False,False,217312940,4322432,False,218
45,37,5Ge7jazZXzRtCuRC8mcgeF7WZYhtBNuCjznLyQMaKgYzevHe,5DNoRsDBfHWd34s3V83zkh2TotVqX7df9UFkQdigGee6EWpN,4334147,2024 11 24 07 33,0.87031357289997711147,555878662,0,0.00462348363469901579,0,10860371,False,False,217207420,4157156,False,141
45,14,5HBVJLtkyE5k2BKdPYXNyq9q9iTTw6iqAZwR7AAAyykx3d8o,5HYsKEbgKNBPe695rBTxTrJmQxd6vjWYFX5WJhYipkT8cT4X,4334147,2024 11 24 07 33,0.80219729915312428473,760720232,0,0.00460822461280231937,0,10840854,False,True,216817080,4264438,False,22
45,164,5F7MKA2dTF5g5hipmTFxX6uUDjqrShVnc5NPKGx8ZLhHaAix,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.82500953688868543526,191208982,0,0.00459296559090562295,0,10803866,False,False,216077320,4243918,False,224
45,89,5GcDbYJEWvR8cxoHL896SY5zzQ1A64zwVeKCmxhiAiFnFycJ,5CJasvqdMrzxQZk2hNzZ6thfhY5qjoF1HbJiwoDU9goVLCym,4334147,2024 11 24 07 33,0.83860532539864194705,74516139,0,0.00459296559090562295,0,10784255,False,False,215685100,4330610,True,239
45,66,5C559wBFAsX4U7ayvRXVEzTvNbbCKxyFMX4434i4UvQFFupM,5CtGrG6pVzmBQEFMV5dur8xyxuCJDFZ4fjVC4H3xLpH848gP,4334147,2024 11 24 07 33,0.78202487220569161517,550821277,0,0.00457770656900892653,0,10763878,False,False,215277560,4211874,False,153
45,213,5GRR61rFc5ggyEMEhRhm8fYsp3m93k35xGqZazT4d4Mn9mwm,5HbYfexBaq7u2DjtRrAaGQNU2wf1ff6gef91y5UN4maHaniT,4334147,2024 11 24 07 33,0.81760891126878767071,570765336,0,0.00457770656900892653,0,10760327,False,False,215206540,4227355,False,89
45,124,5Gxoz3YPorwMqK6yDPCr2VjQqea24gAVkda9nfxf6RA7Rq5H,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.83413443198290989548,872072305,0,0.00456244754711223011,0,10742827,False,True,214856540,4300446,False,19
45,70,5CZjqgoNwaG69x2q3LtKzpYVi9QF7gYcwdQnPhEiVrCj9Pq1,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4334147,2024 11 24 07 33,0.89640650034332799268,222046699,0,0.00453192950331883726,0,10659481,False,False,213189620,4322426,False,220
45,191,5FF8MR5Tf8couvAsURcitbLW8mytR62hR645a5uDfYasQ6Qf,5Gn1VmBFfXEf6CfkyzFxr9kS6bBnsL7NoJNUezCdYFsUR9VP,4334147,2024 11 24 07 33,0.93978789959563591974,567932119,0,0.00451667048142214084,0,10618636,False,False,212372720,4203596,False,97
45,222,5HitdLvewadBcWdGQjUafM6P2HGVrnpmNHZ7BMtbqQyVhrjT,5HYsKEbgKNBPe695rBTxTrJmQxd6vjWYFX5WJhYipkT8cT4X,4334147,2024 11 24 07 33,0.84142824444953078508,570895457,0,0.00451667048142214084,0,10606512,False,False,212130240,4258687,False,86
45,56,5EWggoAafSvXnEcXmCoLaDGQRP6aX6oRbfmJFYLwupEkY1fs,5CqnYXq7fC4q6T2niZY77YDzUrXFQtppKkh7zb73cydSMn7p,4334147,2024 11 24 07 33,0.92959487296864271,376201362,0,0.00450141145952544442,0,10577101,False,False,211542020,4247075,False,203
45,253,5CFZY9L9JrcFvLzqM9KE8bEPRbDseLxHzz7qDQVFLCGE8nBB,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.83550774395361257343,112623278,0,0.004486152437628748,0,10549282,False,False,210985640,4323389,False,237
45,244,5ES6Z1rp9cjQBmkvEk2Lkv3PHsGkCJ8pKF6tgM5dfPp541eo,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4334147,2024 11 24 07 33,0.80003051804379339284,382530021,0,0.004486152437628748,0,10548701,False,False,210974020,4175532,False,186
45,236,5CJw6yd6q3eWp77JiPTDwPpRqWqWzB2dzazjuuSR94r59F8s,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.83523308155947203784,382455744,0,0.004486152437628748,0,10539506,False,False,210790120,4293255,False,187
45,11,5EHgDGrurGqSKkxMakhoLFMMTZqxJj6gzeHjWQS6iTMJkWkH,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4334147,2024 11 24 07 33,0.85313191424429694057,186787792,0,0.00447089341573205158,0,10522395,False,False,210447900,4295600,False,228
45,243,5Evjd49nWR3DEbjEKdLCQh19o5D2DndkHZwKbMTpghnTHEYk,5CB55NmDxUduwwVk1vGQeCyWvJ6bFYmDXDaLrwH5n7HV5qEj,4334147,2024 11 24 07 33,0.87254139009689478904,586540772,0,0.00447089341573205158,0,10508825,False,True,210176500,4299717,False,45
45,96,5HgLWwQZ7Cb1wg1UL2yLXKCEnDsB8X5xCBych9e6uMWRmZ5J,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4334147,2024 11 24 07 33,0.8962844281681544213,384179645,0,0.00445563439383535515,0,10480396,False,False,209607920,4238204,False,184
45,48,5Hg3WSqrsNZPpmhbi3Gd6SQoUcChzfSRi2vBgNNPamuSMT7k,5CvaPSyfpmUhLDby3WgLpoPx9nkWyy1GcttbqJir52xHDsej,4334147,2024 11 24 07 33,0.90011444266422522316,482575583,0,0.00445563439383535515,0,10468024,False,False,209360480,4309436,False,161
45,98,5ELP3JtoaU51raBFjS63tWfwbVJ2jugWKVCUiL2ohX7RmFGY,5Grz7m3PjC7uoeEyq1y6w3FPq6w2fDcpK9YJ2SpKGaPBNn8t,4334147,2024 11 24 07 33,0.90650797283894102388,380649335,0,0.00444037537193865873,0,10451257,False,False,209025140,4165797,False,193
45,113,5H9ba5WNeMHdtYTTAoZzrqFmPjRdhvJRwmqBPzTb37RiCdz7,5EvBmktZBZjRNW6v7P6kSWQ94W3nV42Y3mEYp9qepJuNEt9m,4334147,2024 11 24 07 33,0.95992980849927519646,570575830,0,0.00444037537193865873,0,10434802,False,False,208696040,4081197,False,92
45,145,5Cty9K3iWz6UPZKpb5ZovK4SV21R8waQ2FazKQcf12Kw6dko,5HEtUP9pL1yj2GXHsMf4b5dAAAtBLEynEKUWpWEZc66WJHve,4334147,2024 11 24 07 33,0.79113450827801937896,561282418,0,0.00444037537193865873,0,10430437,False,False,208608740,4210797,False,121
45,86,5CRuAQTYuJZicB8g1BCNyXqy56n7VLqkN5vY49c7YMdQzdTR,5Cydqe34YwBjhirb8jAEs5j6u96UKueD97tpbzZRXjN8Q2B5,4334147,2024 11 24 07 33,0.72927443350881208515,576029900,0,0.00442511635004196231,0,10418030,False,False,208360600,4283516,False,74
45,31,5FugrJWMoZitMbRMACtSgZ9Rf9YvoKavhQqXEPnTpMX5eWRc,5HmweG6eDv8Cor3d8rt2AmuaeXBnYPST1wnL7ct5QStkgaEi,4334147,2024 11 24 07 33,0.74964522774090180819,586628327,0,0.00442511635004196231,0,10398680,False,True,207973600,4290357,False,43
45,0,5FQmjyUENUizr65WatRRqbmrEb1BykSTZzLYGp81g4m6QKMX,5EXXVgTiRXHaSmEH8JHviKHYt1DDKEsWmTjVMB2WX2LnQqjV,4334147,2024 11 24 07 33,0.81364156557564660105,567339849,0,0.00440985732814526589,0,10385247,False,False,207704940,4207916,False,103
45,119,5H5uasdqVxGQiwf8DokFeLyHcFjNzQirNyz9x8h3zuuJsh16,5G8j3gSCh7ZPr4A4PZhxusTRzBukeQE8EFRDigJuRrLeh2sN,4334147,2024 11 24 07 33,0.89961089494163424125,562168612,0,0.00440985732814526589,0,10379323,False,False,207586460,4221956,False,119
