netuid,uid,hotkey(ss58),coldkey(ss58),block_number,timestamp,trust,stake,validator_trust,incentive,dividends,emission,active,validator_permit,daily_reward,registered_at_block,is_immunity_period,rank
45,30,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,4333892,2024 11 24 06 42,0,1134289493379236,0.94854657816433966583,0,0.21123064011596856641,495797659,True,True,9915953180,3638816,False,1
45,250,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,5HBtpwxuGNL1gwzwomwR7sjwUt8WXYSuWcLYN6f9KpTZkP4k,4333892,2024 11 24 06 42,0.60695811398489356832,988999722478975,0.77750820172426947433,0.00100709544518196384,0.14686808575570305943,347112787,True,True,6942255740,3907951,False,2
45,217,5CsvRJXuR955WojnGMdok1hbhffZyB4N5ocrv82f3p5A2zVp,5EJAqczgzCMvWcmXhKMZH4vMS5gPy8BjeuHjz5o5yN6RYzX2,4333892,2024 11 24 06 42,0.47882810711833371481,581597094393544,0.98655680170901045243,0.0007019150072480354,0.11709773403524834058,276494524,True,True,5529890480,3676556,False,4
45,60,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,5E9fVY1jexCNVMjd2rdBsAxeamFGEMfzHcyTn2fHgdHeYc5p,4333892,2024 11 24 06 42,0.69007400625619897765,601349752387446,0.93550011444266422522,0.00080872816052491035,0.10649271381704432746,251904678,True,True,5038093560,3862285,False,3
45,211,5FxcZraZACr4L78jWkcYe3FHdiwiAUzrKLVtsSwkvFobBKqq,5GP8N57T2oja6qR9y3FQDYjrEFxnhmx3ZuiadE64yw6h5For,4333892,2024 11 24 06 42,0.68189517051956969558,505723567435930,0.93545433737697413596,0.00086976424811169604,0.09532310978866254673,225782190,True,True,4515643800,4114791,False,5
45,1,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,4333892,2024 11 24 06 42,0.59157701991302357519,502891378246376,0.75953307392996108949,0.00096131837949187457,0.07394522011139085985,175836289,True,True,3516725780,3633239,False,6
45,81,5HT1drD4JEWTejbqAWV178aK3EUkVBTahdrJfFcwZfhGgYdJ,5F953EH5EVc9BUKYLhktAdzH1waVdgEtwyh5ygTrwCuJkwML,4333892,2024 11 24 06 42,0.54320592050049591821,340977967458431,0.96960402838178072786,0.00082398718242160678,0.06623941405355916686,157410042,True,True,3148200840,3880180,False,8
45,3,5F2CsUDVbRbVMXTh9fAzF9GacjVX7UapvRxidrxe7z8BYckQ,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,4333892,2024 11 24 06 42,0.59160753795681696803,471799857702492,0.65839627679865720607,0.00096131837949187457,0.04832532234683756771,115721396,True,True,2314427920,3633355,False,7
45,47,5Fy3MjrdKRvUWSuJa4Yd5dmBYunzKNmXnLcvP22NfaTvhQCY,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,4333892,2024 11 24 06 42,0.59159227893492027161,218030270148224,0.1200579842832074464,0.00096131837949187457,0.03012130922407873655,72995384,True,True,1459907680,3711075,False,9
45,57,5DQ2Geab6G25wiZ4jGH6wJM8fekrm1QhV9hrRuntjBVxxKZm,5DALJz7mndb2b4bAaxtokVSrKpd9PS48qYPyYerb4xFs7KDb,4333892,2024 11 24 06 42,0.62545204852368963149,150906694446465,0.93545433737697413596,0.00096131837949187457,0.02702372777904936294,65715321,True,True,1314306420,3647438,False,11
45,17,5E4z3h9yVhmQyCFWNbY9BPpwhx4xFiPwq3eeqmBgVF6KULde,5DSsZGwBuYHRDA7HzdZUVBhKKpZpJKcf7rTd9y5Gz1SQyo9V,4333892,2024 11 24 06 42,0.60703440909437705043,169042420397402,0.63204394598306248569,0.00100709544518196384,0.02459754329747463188,60143092,True,True,1202861840,3688233,False,10
45,193,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,5DyMLUKuc6T3QFAXKd3w6dTcxmcH1WBZ1gDrRwJAnPf7N28w,4333892,2024 11 24 06 42,0.59998474097810330358,108658030255216,0.93058670939192797742,0.00097657740138857099,0.02044708934157320516,50313414,True,True,1006268280,3738593,False,12
45,52,5CVS9d1NcQyWKUyadLevwGxg6LgBcF9Lik6NSnbe5q59jwhE,5EsutAGoekFjUm8DHAXSpLBGMKDUGALsLCbEb5JCwK6yiwTH,4333892,2024 11 24 06 42,0.60273136491950865949,66537984958636,0.9666895551995117113,0.00099183642328526741,0.01324483100633249409,33456542,True,True,669130840,3704275,False,13
45,50,5F27Eqz2PhyMtGMEce898x31DokNqRVxkm5AhDDe6rDGNvoY,5GYXZBZoFA74nzAGg4R9omd2SfCDHiGufETtrLso6BRzv2p4,4333892,2024 11 24 06 42,0.61324483100633249409,53863118349847,0.93545433737697413596,0.00099183642328526741,0.00968947890440222782,25122577,True,True,502451540,4063585,False,14
45,146,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5F4XcaiEBkE3ARx2kG29KJ8e94nFfUZQYC4c7zfticastxiD,4333892,2024 11 24 06 42,0.59618524452582589456,49227651137624,0.93011367971313038834,0.00097657740138857099,0.00923170824750133516,23981505,True,True,479630100,3820633,False,15
45,173,5ECs7Ur3YPxGptvpZqvp1Bz4pUEdKGVXyFw6CLHp9XPMjsmz,5CqnYXq7fC4q6T2niZY77YDzUrXFQtppKkh7zb73cydSMn7p,4333892,2024 11 24 06 42,0.93664454108491645686,342347147,0,0.00706492713817044327,0,16584545,False,False,331690900,4316461,False,217
45,100,5E4W59ixyZMkCjZmrRvVxxjHx1bEAzdpakREmgqFZJXGwFuJ,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4333892,2024 11 24 06 42,0.6341496910048065919,396057446,0,0.0058899824521248188,0,13825207,False,False,276504140,4278731,False,164
45,225,5Dd18pd6BnhRdN4hUGesLquhaUwbGr5WjqPsysVcxnAvtPkW,5FvZoC1qBhtb4qCBRUUTniXaexSFHDPN65uCkED1mrru1LaY,4333892,2024 11 24 06 42,0.85374227512016479744,384632527,0,0.00579842832074464027,0,13638309,False,False,272766180,4200279,False,182
45,189,5FFCd7bnFsuRhFKsUDik6oxd6NnAMiYV3kgZjwMYS2TdWofn,5F4rc7Jyp1HYYqtqe3uU56uaPEKzU8Xb83jZcBZdsjkhCpLN,4333892,2024 11 24 06 42,0.53196002136263065537,570708469,0,0.00566109712367437247,0,13317960,False,False,266359200,4223037,False,89
45,16,5FFHfdqHBqMcSPaQx9weqxZHMBrzSQAGGfQCfCcNM8z7Ut8E,5DArAW4DVYh4MjjTGLpshSUuALNVRpMQGNq7uLResmES1vLn,4333892,2024 11 24 06 42,0.94653238727397573816,393171380,0,0.00543221179522392615,0,12758691,False,False,255173820,4272863,False,165
45,49,5HmdoysPqH9KqpWsEztBnJAZBzDQFoJkiFsxUQ1HAuK192nn,5EoDnoqcdbQ5G3t2UWFwpfP2FEhNsAGVUrb44DmsU3tNQoiA,4333892,2024 11 24 06 42,0.73804837109941252766,578153109,0,0.00538643472953383688,0,12658696,False,False,253173920,4295035,False,61
